Date,AVO,CDZI,CWT,FPI,ZC=F
2024-08-02,10.890000343322754,3.319999933242798,54.5516242980957,9.129941940307617,386.5
2024-08-05,10.3100004196167,3.009999990463257,52.483924865722656,8.914697647094727,390.75
2024-08-06,10.199999809265137,3.0,52.42456817626953,8.932635307312012,388.75
2024-08-07,10.079999923706055,3.0399999618530273,53.107200622558594,9.09406852722168,383.25
2024-08-08,10.130000114440918,3.2100000381469727,52.701576232910156,9.174784660339355,379.25
2024-08-09,9.989999771118164,3.0899999141693115,52.266273498535156,9.219627380371094,376.75
2024-08-12,9.739999771118164,3.009999990463257,52.047462463378906,9.129941940307617,383.25
2024-08-13,9.979999542236328,2.9800000190734863,52.41546630859375,9.022320747375488,377.75
2024-08-14,10.0,2.9100000858306885,52.90281677246094,9.013351440429688,381.0
2024-08-15,10.15999984741211,3.4700000286102295,53.449851989746094,9.058194160461426,375.0
2024-08-16,10.380000114440918,3.2300000190734863,54.0068244934082,8.959540367126465,370.5
2024-08-19,10.520000457763672,3.25,54.56380081176758,9.013351440429688,378.0
2024-08-20,10.350000381469727,3.200000047683716,54.24552917480469,8.905729293823242,375.0
2024-08-21,10.470000267028809,3.2699999809265137,53.99687957763672,8.97747802734375,375.5
2024-08-22,10.289999961853027,3.109999895095825,53.80790328979492,8.950571060180664,371.5
2024-08-23,10.539999961853027,3.380000114440918,53.3006591796875,9.129941940307617,367.75
2024-08-26,10.609999656677246,3.3499999046325684,53.529415130615234,9.165816307067871,362.0
2024-08-27,10.65999984741211,3.3499999046325684,53.42995834350586,9.076130867004395,367.25
2024-08-28,10.680000305175781,3.3499999046325684,54.424560546875,9.013351440429688,365.25
2024-08-29,10.65999984741211,3.4100000858306885,54.782615661621094,9.103035926818848,371.75
2024-08-30,10.720000267028809,3.369999885559082,55.03126525878906,9.18375301361084,378.0
2024-09-03,10.640000343322754,3.140000104904175,54.712989807128906,9.129941940307617,386.5
2024-09-04,10.6899995803833,3.0299999713897705,54.76272201538086,9.06716251373291,390.5
2024-09-05,10.75,3.140000104904175,54.68315505981445,9.112005233764648,390.0
2024-09-06,10.729999542236328,3.0199999809265137,53.98693084716797,9.085100173950195,383.75
2024-09-09,10.6899995803833,3.0999999046325684,54.05655288696289,9.06716251373291,384.25
2024-09-10,12.989999771118164,3.049999952316284,54.722938537597656,9.129941940307617,379.5
2024-09-11,13.229999542236328,2.990000009536743,53.00227737426758,9.103035926818848,380.5
2024-09-12,13.25,3.130000114440918,53.061954498291016,9.336216926574707,386.25
2024-09-13,13.180000305175781,3.130000114440918,54.68315505981445,9.650115966796875,390.75
2024-09-16,12.989999771118164,3.0899999141693115,55.200347900390625,9.4259033203125,410.75
2024-09-17,13.100000381469727,3.1700000762939453,54.76272201538086,9.524557113647461,412.5
